SUWJ92,1,"['ZZ20240624GAUPNQ3440', 'BC']"
JAJA16,1,"['ZZ20240624GAUPNQ3440', 'FC']"
OVER77,1,"['ZZ20240624GAUPNQ3440', 'BC']"
UXIM99,1,"['ZZ20240624GAUPNQ3440', 'FC']"
PBRM16,1,"['ZZ20240624GAUPNQ3440', 'BC']"
EOIV21,1,"['ZZ20240624GAUPNQ3440', 'FC']"
DYDU45,1,"['ZZ20240624GAUPNQ3440', 'PC']"
GKBH21,1,"['ZZ20240624GAUPNQ3440', 'PC']"
HHAV25,1,"['ZZ20240624GAUPNQ3440', 'PC']"
GPBC68,1,"['ZZ20240624GAUPNQ3440', 'PC']"
FFKV79,1,"['ZZ20240624GAUPNQ3440', 'BC']"
FOGQ38,1,"['ZZ20240624GAUPNQ3440', 'BC']"
