AKAM90,1,"['ZZ20240624GAUPNQ3440', 'PC']"
UXIM99,1,"['ZZ20240624GAUPNQ3440', 'PC']"
PBRM16,1,"['ZZ20240624GAUPNQ3440', 'PC']"
XURB90,1,"['ZZ20240624GAUPNQ3440', 'PC']"
EOIV21,1,"['ZZ20240624GAUPNQ3440', 'PC']"
PZLH56,1,"['ZZ20240624GAUPNQ3440', 'PC']"
FVDJ29,1,"['ZZ20240624GAUPNQ3440', 'PC']"
DIFX89,1,"['ZZ20240624GAUPNQ3440', 'PC']"
LLSI56,1,"['ZZ20240624GAUPNQ3440', 'PC']"
JMGE47,1,"['ZZ20240624GAUPNQ3440', 'PC']"
GKUW47,1,"['ZZ20240624GAUPNQ3440', 'PC']"
GPBC68,1,"['ZZ20240624GAUPNQ3440', 'PC']"
CFCD32,1,"['ZZ20240624GAUPNQ3440', 'PC']"
FFKV79,1,"['ZZ20240624GAUPNQ3440', 'PC']"
QOSP28,1,"['ZZ20240624GAUPNQ3440', 'PC']"
