DPVI75,2,"['ZZ20240526AMDMAA4012', 'BC']","['ZZ20240527MAAHYD4704', 'PC']"
WJKL72,1,"['ZZ20240525AMDHYD4341', 'EC']"
HBRV45,1,"['ZZ20240526AMDHYD2223', 'EC']"
TSYL49,1,"['ZZ20240527AMDHYD2223', 'FC']"
OOMN81,1,"['ZZ20240526AMDHYD2223', 'EC']"
BEBW83,1,"['ZZ20240527AMDHYD2223', 'EC']"
ZBIO93,1,"['ZZ20240527AMDHYD2223', 'BC']"
RGUF40,1,"['ZZ20240527AMDHYD2223', 'FC']"
ENCC83,2,"['ZZ20240525AMDMAA4012', 'EC']","['ZZ20240526MAAHYD4704', 'EC']"
WBZQ94,2,"['ZZ20240525AMDMAA4012', 'EC']","['ZZ20240527MAAHYD4704', 'BC']"
REJQ98,2,"['ZZ20240526AMDMAA4012', 'FC']","['ZZ20240527MAAHYD4704', 'FC']"
LSEU32,1,"['ZZ20240527AMDHYD2223', 'BC']"
RYQN10,1,"['ZZ20240526AMDHYD2223', 'EC']"
ECGC84,2,"['ZZ20240525AMDMAA4012', 'EC']","['ZZ20240526MAAHYD4704', 'EC']"
NBJC80,1,"['ZZ20240527AMDHYD2223', 'BC']"
QFKM37,2,"['ZZ20240525AMDMAA4012', 'EC']","['ZZ20240527MAAHYD4704', 'BC']"
NOIK42,1,"['ZZ20240526AMDHYD2223', 'EC']"
BHSG60,1,"['ZZ20240527AMDHYD2223', 'FC']"
AEVE30,1,"['ZZ20240527AMDHYD2223', 'BC']"
YWZZ61,1,"['ZZ20240525AMDHYD4341', 'EC']"
KDVW48,2,"['ZZ20240525AMDMAA4012', 'EC']","['ZZ20240527MAAHYD4704', 'FC']"
HHZI45,2,"['ZZ20240526AMDMAA4012', 'FC']","['ZZ20240527MAAHYD4704', 'FC']"
EUZQ70,1,"['ZZ20240527AMDHYD2223', 'FC']"
SNAI79,1,"['ZZ20240527AMDHYD2223', 'BC']"
YQLK54,2,"['ZZ20240525AMDMAA4012', 'EC']","['ZZ20240526MAAHYD4704', 'EC']"
SISG61,1,"['ZZ20240527AMDHYD2223', 'EC']"
MMCS10,2,"['ZZ20240526AMDMAA4012', 'FC']","['ZZ20240527MAAHYD4704', 'BC']"
UJIR86,2,"['ZZ20240526AMDMAA4012', 'FC']","['ZZ20240527MAAHYD4704', 'PC']"
QLRI80,1,"['ZZ20240527AMDHYD2223', 'BC']"
OENO89,1,"['ZZ20240527AMDHYD2223', 'FC']"
VVQP77,1,"['ZZ20240526AMDHYD2223', 'EC']"
ZSET10,1,"['ZZ20240527AMDHYD2223', 'BC']"
JPUP67,1,"['ZZ20240527AMDHYD2223', 'BC']"
HXNK36,2,"['ZZ20240526AMDMAA4012', 'BC']","['ZZ20240526MAAHYD4704', 'EC']"
LOEP30,1,"['ZZ20240527AMDHYD2223', 'FC']"
VFRT71,1,"['ZZ20240527AMDHYD2223', 'FC']"
QCOP79,1,"['ZZ20240527AMDHYD2223', 'BC']"
COCL30,2,"['ZZ20240526AMDMAA4012', 'BC']","['ZZ20240527MAAHYD4704', 'PC']"
GZPK82,2,"['ZZ20240526AMDMAA4012', 'BC']","['ZZ20240527MAAHYD4704', 'BC']"
PERW12,1,"['ZZ20240527AMDHYD2223', 'BC']"
MHZO35,2,"['ZZ20240525AMDMAA4012', 'EC']","['ZZ20240527MAAHYD4704', 'FC']"
UWCA53,1,"['ZZ20240527AMDHYD2223', 'FC']"
