DPVI75,1,"['ZZ20240527AMDHYD2223', 'EC']"
HBRV45,1,"['ZZ20240526AMDHYD2223', 'EC']"
TSYL49,1,"['ZZ20240527AMDHYD2223', 'FC']"
OOMN81,1,"['ZZ20240527AMDHYD2223', 'FC']"
ZBIO93,1,"['ZZ20240527AMDHYD2223', 'FC']"
RGUF40,2,"['ZZ20240525AMDMAA4012', 'EC']","['ZZ20240527MAAHYD4704', 'FC']"
ENCC83,1,"['ZZ20240527AMDHYD2223', 'FC']"
WBZQ94,2,"['ZZ20240526AMDMAA4012', 'BC']","['ZZ20240527MAAHYD4704', 'BC']"
REJQ98,2,"['ZZ20240525AMDMAA4012', 'EC']","['ZZ20240526MAAHYD4704', 'EC']"
LSEU32,1,"['ZZ20240525AMDHYD4341', 'EC']"
ECGC84,2,"['ZZ20240525AMDMAA4012', 'EC']","['ZZ20240527MAAHYD4704', 'FC']"
POOV96,1,"['ZZ20240527AMDHYD2223', 'FC']"
QFKM37,1,"['ZZ20240527AMDHYD2223', 'BC']"
NOIK42,1,"['ZZ20240527AMDHYD2223', 'FC']"
BHSG60,1,"['ZZ20240527AMDHYD2223', 'FC']"
AEVE30,2,"['ZZ20240526AMDMAA4012', 'FC']","['ZZ20240527MAAHYD4704', 'BC']"
YWZZ61,2,"['ZZ20240526AMDMAA4012', 'FC']","['ZZ20240527MAAHYD4704', 'PC']"
KDVW48,1,"['ZZ20240526AMDHYD2223', 'EC']"
HHZI45,1,"['ZZ20240527AMDHYD2223', 'BC']"
EUZQ70,1,"['ZZ20240527AMDHYD2223', 'EC']"
SNAI79,1,"['ZZ20240525AMDHYD4341', 'EC']"
YQLK54,2,"['ZZ20240525AMDMAA4012', 'EC']","['ZZ20240526MAAHYD4704', 'EC']"
DOEY48,2,"['ZZ20240525AMDMAA4012', 'EC']","['ZZ20240526MAAHYD4704', 'EC']"
SISG61,2,"['ZZ20240526AMDMAA4012', 'FC']","['ZZ20240527MAAHYD4704', 'FC']"
QYSL16,1,"['ZZ20240527AMDHYD2223', 'BC']"
OENO89,1,"['ZZ20240527AMDHYD2223', 'BC']"
VVQP77,1,"['ZZ20240527AMDHYD2223', 'BC']"
ZSET10,2,"['ZZ20240526AMDMAA4012', 'FC']","['ZZ20240527MAAHYD4704', 'FC']"
JPUP67,2,"['ZZ20240525AMDMAA4012', 'EC']","['ZZ20240527MAAHYD4704', 'BC']"
HXNK36,2,"['ZZ20240526AMDMAA4012', 'FC']","['ZZ20240527MAAHYD4704', 'PC']"
VFRT71,2,"['ZZ20240526AMDMAA4012', 'BC']","['ZZ20240527MAAHYD4704', 'PC']"
QCOP79,1,"['ZZ20240527AMDHYD2223', 'FC']"
BURL42,1,"['ZZ20240526AMDHYD2223', 'EC']"
GZPK82,1,"['ZZ20240527AMDHYD2223', 'BC']"
PERW12,2,"['ZZ20240526AMDMAA4012', 'BC']","['ZZ20240527MAAHYD4704', 'BC']"
WFMM25,1,"['ZZ20240527AMDHYD2223', 'BC']"
FXQY32,1,"['ZZ20240527AMDHYD2223', 'FC']"
VEPU53,2,"['ZZ20240526AMDMAA4012', 'FC']","['ZZ20240527MAAHYD4704', 'PC']"
VJZU16,1,"['ZZ20240527AMDHYD2223', 'FC']"
OYQE93,1,"['ZZ20240527AMDHYD2223', 'BC']"
GQNS26,2,"['ZZ20240525AMDMAA4012', 'EC']","['ZZ20240526MAAHYD4704', 'EC']"
