AKAM90,1,"['ZZ20240624GAUPNQ3440', 'EC']"
UXIM99,1,"['ZZ20240624GAUPNQ3440', 'EC']"
LLJS84,1,"['ZZ20240624GAUPNQ3440', 'EC']"
XURB90,1,"['ZZ20240624GAUPNQ3440', 'EC']"
PZLH56,1,"['ZZ20240624GAUPNQ3440', 'EC']"
IMGR81,1,"['ZZ20240624GAUPNQ3440', 'EC']"
FVDJ29,1,"['ZZ20240624GAUPNQ3440', 'EC']"
DIFX89,1,"['ZZ20240624GAUPNQ3440', 'EC']"
LLSI56,1,"['ZZ20240624GAUPNQ3440', 'EC']"
JMGE47,1,"['ZZ20240624GAUPNQ3440', 'EC']"
GKUW47,1,"['ZZ20240624GAUPNQ3440', 'EC']"
XWWR12,1,"['ZZ20240624GAUPNQ3440', 'EC']"
GPBC68,1,"['ZZ20240624GAUPNQ3440', 'EC']"
CFCD32,1,"['ZZ20240624GAUPNQ3440', 'EC']"
QOSP28,1,"['ZZ20240624GAUPNQ3440', 'EC']"
ENHL22,1,"['ZZ20240624GAUPNQ3440', 'EC']"
IRIC92,1,"['ZZ20240624GAUPNQ3440', 'EC']"
